rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
168,1,1,1,7,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r3,r2,c2) | SCOPY_REG_REG(r4,r5)","r1=R6;r2=R38;c1=string@41080;r3=R41;c2=string@41232;r4=R37;r5=R1","benchmark_base64_roundtrip_opt",629
169,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | BCMPB_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BRF_ID_REG(c2,r4)","r1=R32;c1=int:0;r2=R38;r3=R36;r4=R31;c2=label@449","benchmark_base64_roundtrip_opt",427
170,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | BLEN_REG_REG(r2,r3) | BLEN_REG_REG(r1,r4) | IEQ_REG_REG_REG(r5,r2,r1)","r1=R35;c1=int:0;r2=R37;r3=R38;r4=R36;r5=R33","benchmark_base64_roundtrip_opt",411
171,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1) | BLEN_REG_REG(r4,r2)","r1=R38;c1=int:0;r2=R37;r3=R40;r4=R36","benchmark_base64_roundtrip_opt",559
172,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c3,r2)","r1=R6;c1=int:1;r2=R7;r3=R43;c2=int:0;c3=label@29","benchmark_base64_roundtrip_opt",6
173,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | NULL_REG(r4)","r1=R14;c1=int:1;r2=R8;r3=R6;c2=label@351;r4=R21","benchmark_base64_roundtrip_opt",100
174,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | IMULT_REG_REG_INT(r4,r3,c3)","r1=R7;c1=int:1023;r2=R0;r3=R8;c2=label@94;r4=R14;c3=int:31","benchmark_base64_roundtrip_opt",65
175,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | BLEN_REG_REG(r1,r3) | BLEN_REG_REG(r2,r4)","r1=R37;c1=int:0;r2=R35;r3=R38;r4=R36","benchmark_base64_roundtrip_opt",408
176,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | COPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R39;c1=int:0;r2=R38;r3=R37;r4=R40;r5=R36","benchmark_base64_roundtrip_opt",556
177,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | BRESIZE_REG_REG(r3,r1) | BLEN_REG_REG(r2,r3)","r1=R12;c1=int:1024;r2=R13;c2=int:0;r3=R9","benchmark_base64_roundtrip_opt",50
178,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r1,r2) | BRT_ID_REG(c3,r3)","r1=R8;c1=int:0;r2=R7;c2=int:1023;r3=R0;c3=label@94","benchmark_base64_roundtrip_opt",62
179,1,1,1,7,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4) | BRT_ID_REG(c3,r3)","r1=R1;c1=string@256;r2=R14;c2=int:1;r3=R8;r4=R6;c3=label@351","benchmark_base64_roundtrip_opt",97
180,1,1,1,4,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | IGETUNLINK_REG_REG(r3,r1) | ILT_REG_REG_INT(r1,r3,c1)","r1=R8;r2=R43;c1=int:1;r3=R6","benchmark_base64_roundtrip_opt",20
181,1,1,1,6,candidate,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | GETATTRS_REG_REG_INT(r3,r4,c2) | IGTE_REG_REG_INT(r3,r3,c1)","r1=R4;r2=R6;c1=int:1;r3=R7;r4=R43;c2=int:0","benchmark_base64_roundtrip_opt",4
182,1,1,1,5,candidate,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | BRESIZE_REG_REG(r1,r2)","r1=R9;r2=R12;c1=int:1024;r3=R13;c2=int:0","benchmark_base64_roundtrip_opt",48
183,1,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r1) | LOAD_REG_INT(r2,c2) | GETATTRS_REG_REG_INT(r3,r4,c3)","c1=int:18;c2=int:1;r1=R4;r2=R6;r3=R7;r4=R43;c3=int:0","benchmark_base64_roundtrip_opt",0
184,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2) | SAY_REG(r1)","r1=R37;c1=string@42648;r2=R3","benchmark_base64_roundtrip_opt",661
185,1,1,1,6,candidate,"SCONCAT_REG_REG_STRING(r1,r2,c1) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r2,c2) | STRLEN_REG_REG(r2,r3)","r1=R41;r2=R38;c1=string@41232;r3=R37;r4=R1;c2=int:0","benchmark_base64_roundtrip_opt",635
186,1,1,1,4,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1) | ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R8;r2=R6;c1=int:1;c2=label@48","benchmark_base64_roundtrip_opt",24
