rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
174,500,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1) | LOAD_REG_INT(r6,c1)","r1=R6;r2=R8;r3=R2;r4=R9;r5=R4;c1=int:0;r6=R5","benchmark_base64_roundtrip_noopt",451
175,500,1,1,8,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1) | LOAD_REG_INT(r6,c2)","r1=R7;r2=R12;r3=R4;r4=R13;r5=R3;c1=int:1;r6=R5;c2=int:0","benchmark_base64_roundtrip_noopt",812
176,500,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | REQ_REG_REG_STRING(r5,r5,c1) | BRF_ID_REG(c2,r5)","r1=R25;r2=R9;r3=R2;r4=R10;r5=R13;c1=string@35168;c2=label@747","benchmark_base64_roundtrip_noopt",730
177,1,1,1,6,over_3_symbols,"BCMPB_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BRF_ID_REG(c2,r4) | RET_INT(c1)","r1=R6;r2=R0;r3=R2;r4=R7;c1=int:0;c2=label@712","binary",699
178,1,1,1,6,over_3_symbols,"BLEN_REG_REG(r1,r2) | BLEN_REG_REG(r3,r4) | IEQ_REG_REG_REG(r5,r1,r3) | BRF_ID_REG(c1,r5)","r1=R1;r2=R0;r3=R3;r4=R2;r5=R5;c1=label@714","binary",683
179,1,1,1,7,over_3_symbols,"BLEN_REG_REG(r1,r2) | IEQ_REG_REG_REG(r3,r4,r1) | BRF_ID_REG(c1,r3) | LOAD_REG_INT(r5,c2)","r1=R3;r2=R2;r3=R5;r4=R1;c1=label@714;r5=R6;c2=int:0","binary",686
180,1,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | BCMPB_REG_REG_REG(r2,r3,r4) | IEQ_REG_REG_INT(r5,r2,c2)","c1=label@714;r1=R5;r2=R6;c2=int:0;r3=R0;r4=R2;r5=R7","binary",693
181,1,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | MINATTRS_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r2,c2) | STOI_REG(r3)","c1=label@52;r1=R7;r2=R0;c2=int:1;r3=R8","benchmark_base64_roundtrip_noopt",35
182,1,1,1,4,over_3_symbols,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)","r1=R11;r2=R1;c1=string@11248;c2=int:0","benchmark_base64_roundtrip_noopt",315
183,1,1,1,4,over_3_symbols,"CONCAT_REG_REG_REG(r1,r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r1,r1,r3)","r1=R11;r2=R8;c1=string@10808;r3=R1","benchmark_base64_roundtrip_noopt",305
184,1,1,1,8,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r4,c4)","r1=R11;c1=string@10272;r2=R5;c2=string@10432;r3=R9;c3=int:1;r4=R3;c4=int:256","benchmark_base64_roundtrip_noopt",279
185,1,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r3,c2) | SWAP_REG_REG(r1,r3)","r1=R9;r2=R8;c1=int:1;r3=R3;c2=int:256","benchmark_base64_roundtrip_noopt",130
186,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINATTRS_REG_INT(r2,c2)","r1=R7;r2=R0;c1=int:0;c2=int:1;c3=label@52","benchmark_base64_roundtrip_noopt",27
187,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | ILT_REG_REG_INT(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R5;r2=R8;c1=int:1;c2=label@74","benchmark_base64_roundtrip_noopt",47
188,1,1,1,8,over_3_symbols,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | LOAD_REG_INT(r4,c2) | BCMPB_REG_REG_REG(r4,r5,r6)","r1=R5;r2=R1;r3=R3;c1=label@714;r4=R6;c2=int:0;r5=R0;r6=R2","binary",689
189,1,1,1,5,over_3_symbols,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINATTRS_REG_INT(r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c1)","r1=R7;c1=int:1;c2=label@52;r2=R0;r3=R8","benchmark_base64_roundtrip_noopt",31
190,1,1,1,7,over_3_symbols,"ISUB_REG_REG_INT(r1,r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | BGETU8_REG_REG_REG(r4,r5,r3)","r1=R5;c1=int:1;r2=R4;r3=R2;c2=label@1285;r4=R3;r5=R7","benchmark_base64_roundtrip_noopt",1262
191,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1) | SAY_REG(r2) | SAY_STRING(c1)","r1=R1;r2=R11;c1=string@11248","benchmark_base64_roundtrip_noopt",313
192,1,1,1,4,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1) | SCONCAT_REG_REG_STRING(r2,r2,c1) | ITOS_REG(r3)","r1=R8;r2=R11;c1=string@10808;r3=R1","benchmark_base64_roundtrip_noopt",303
193,1,1,1,6,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | LOAD_REG_INT(r3,c3)","r1=R5;r2=R11;c1=string@10272;c2=string@10432;r3=R9;c3=int:1","benchmark_base64_roundtrip_noopt",277
194,1,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R8;r2=R0;c1=int:1;r3=R5","benchmark_base64_roundtrip_noopt",41
195,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | BCMPB_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BRF_ID_REG(c2,r4)","r1=R6;c1=int:0;r2=R0;r3=R2;r4=R7;c2=label@712","binary",696
196,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | BLEN_REG_REG(r2,r3) | BLEN_REG_REG(r1,r4) | IEQ_REG_REG_REG(r5,r2,r1)","r1=R3;c1=int:0;r2=R1;r3=R0;r4=R2;r5=R5","binary",680
197,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c3,r2)","r1=R5;c1=int:1;r2=R7;r3=R0;c2=int:0;c3=label@52","benchmark_base64_roundtrip_noopt",24
198,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | LOAD_REG_INT(r4,c1)","r1=R9;c1=int:1;r2=R8;r3=R5;c2=label@130;r4=R6","benchmark_base64_roundtrip_noopt",84
199,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | IMULT_REG_REG_INT(r4,r3,c3)","r1=R2;c1=int:1023;r2=R1;r3=R3;c2=label@386;r4=R5;c3=int:31","benchmark_base64_roundtrip_noopt",356
200,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | BLEN_REG_REG(r1,r3) | BLEN_REG_REG(r2,r4)","r1=R1;c1=int:0;r2=R3;r3=R0;r4=R2","binary",677
201,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3)","r1=R0;c1=int:0;r2=R2;r3=R3;c2=int:1;r4=R7;c3=int:256","benchmark_base64_roundtrip_noopt",1240
202,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r1,r2) | BRT_ID_REG(c3,r3)","r1=R3;c1=int:0;r2=R2;c2=int:1023;r3=R1;c3=label@386","benchmark_base64_roundtrip_noopt",353
203,1,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4) | CALL_REG_FUNC_REG(r5,c3,r2)","r1=R3;c1=int:1024;r2=R1;c2=int:2;r3=R2;r4=R0;r5=R4;c3=func@12576","benchmark_base64_roundtrip_noopt",337
204,1,1,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4) | BRT_ID_REG(c3,r3)","r1=R3;c1=string@288;r2=R9;c2=int:1;r3=R8;r4=R5;c3=label@130","benchmark_base64_roundtrip_noopt",81
205,1,1,1,4,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | STOI_REG(r2) | ICOPY_REG_REG(r3,r2)","r1=R0;c1=int:1;r2=R8;r3=R5","benchmark_base64_roundtrip_noopt",38
206,1,1,1,6,over_3_symbols,"NULL_REG(r1) | BRTPANDT_ID_REG_INT(c1,r2,c2) | COPY_REG_REG(r3,r2) | BR_ID(c3)","r1=R2;c1=label@21;r2=R13;c2=int:512;r3=R0;c3=label@24","benchmark_base64_roundtrip_noopt",10
207,1,1,1,6,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | SWAP_REG_REG(r4,r1)","r1=R0;r2=R3;c1=int:1024;r3=R1;c2=int:2;r4=R2","benchmark_base64_roundtrip_noopt",335
208,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1)","r1=R11;c1=string@10808;r2=R1","benchmark_base64_roundtrip_noopt",309
209,1,1,1,7,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3) | SWAP_REG_REG(r4,r3)","r1=R11;c1=string@10432;r2=R9;c2=int:1;r3=R3;c3=int:256;r4=R10","benchmark_base64_roundtrip_noopt",283
210,1,1,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2) | LOAD_REG_INT(r2,c2)","c1=int:1;r1=R0;c2=int:0;r2=R2","benchmark_base64_roundtrip_noopt",1236
211,1,1,1,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | NULL_REG(r1) | BRTPANDT_ID_REG_INT(c2,r2,c3)","c1=int:1;r1=R2;c2=label@21;r2=R13;c3=int:512","benchmark_base64_roundtrip_noopt",6
212,1,1,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | NULL_REG(r1) | LOAD_REG_INT(r2,c2)","c1=int:1;r1=R0;r2=R3;c2=int:1024","benchmark_base64_roundtrip_noopt",331
213,1,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c1)","c1=int:1;r1=R0;c2=int:0;r2=R2;r3=R3","benchmark_base64_roundtrip_noopt",1238
214,1,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | BRTPANDT_ID_REG_INT(c2,r2,c3) | COPY_REG_REG(r3,r2)","c1=int:1;r1=R2;c2=label@21;r2=R13;c3=int:512;r3=R0","benchmark_base64_roundtrip_noopt",8
215,1,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3)","c1=int:1;r1=R0;r2=R3;c2=int:1024;r3=R1;c3=int:2","benchmark_base64_roundtrip_noopt",333
216,1,1,1,3,candidate,"STOI_REG(r1) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r1) | ILT_REG_REG_INT(r1,r2,c1)","r1=R8;r2=R5;c1=int:1","benchmark_base64_roundtrip_noopt",45
217,1,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r3,c1) | IGT_REG_REG_REG(r2,r4,r3) | BRT_ID_REG(c2,r2)","r1=R7;r2=R4;r3=R5;c1=int:1;r4=R2;c2=label@1285","benchmark_base64_roundtrip_noopt",1259
218,1,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r4,r4,r3) | SCONCAT_REG_REG_STRING(r4,r4,c1)","r1=R3;r2=R10;r3=R8;r4=R11;c1=string@10808","benchmark_base64_roundtrip_noopt",300
219,1,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r4,r3,r2)","r1=R0;r2=R2;r3=R3;c1=int:0;c2=int:1023;r4=R1","benchmark_base64_roundtrip_noopt",350
220,1,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | INE_REG_REG_INT(r4,r5,c1) | BRF_ID_REG(c2,r4)","r1=R4;r2=R10;r3=R2;r4=R11;r5=R8;c1=int:0;c2=label@236","benchmark_base64_roundtrip_noopt",208
