rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,1155000,5,1,7,candidate,"PARSEWORDS3_REG_REG_REG_REG(r1,r2,r3,r4) | SCOPY_REG_REG(r5,r1) | SCOPY_REG_REG(r6,r2) | SCOPY_REG_REG(r7,r3)","r1=R11;r2=R5;r3=R42;r4=R47;r5=R52;r6=R40;r7=R56","benchmark_rexxcps_levelb_opt",1328
355,2,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c2)","r1=R34;c1=string@28856;r2=R12;c2=int:0;r3=R31;r4=R39","_typedformat",187
356,2,1,1,8,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | STRLEN_REG_REG(r3,r4) | ISUB_REG_REG_INT(r5,r3,c3)","r1=R56;c1=string@28856;r2=R58;c2=int:48;r3=R48;r4=R47;r5=R55;c3=int:1","_typedformat",787
357,2,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c2)","r1=R41;c1=string@28856;r2=R34;r3=R12;c2=int:0;r4=R31","_typedformat",184
358,2,1,1,6,candidate,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r3,r4,r5) | ISUB_REG_REG_REG(r1,r3,r5)","r1=R60;r2=R64;c1=label@1104;r3=R7;r4=R31;r5=R39","_typedformat",1094
359,2,1,1,7,candidate,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | IEQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c2,r3)","r1=R57;r2=R42;c1=label@1256;r3=R56;r4=R10;r5=R44;c2=label@1238","_typedformat",1217
360,2,1,1,5,candidate,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | NOT_REG_REG(r1,r3) | BRF_ID_REG(c2,r1)","r1=R45;r2=R64;c1=label@138;r3=R66;c2=label@148","_typedformat",129
361,2,1,1,13,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG_REG_REG(r5,r6,r7,r8) | NULLN_REG_REG_REG(r9,r10,r11) | BRF_ID_REG(c1,r12)","r1=R19;r2=R21;r3=R24;r4=R26;r5=R27;r6=R29;r7=R30;r8=R33;r9=R35;r10=R37;r11=R40;c1=label@60;r12=R64","_typedformat",35
362,2,1,1,7,candidate,"POSCHAR_REG_REG_REG(r1,r2,r3) | BGE_ID_REG_INT(c1,r1,c2) | POSCHAR_REG_REG_REG(r1,r2,r4) | IGTE_REG_REG_INT(r5,r1,c2)","r1=R11;r2=R28;r3=R43;c1=label@242;c2=int:0;r4=R22;r5=R47","_typedformat",230
363,2,1,1,8,candidate,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | IGTE_REG_REG_INT(r5,r6,c1) | BRF_ID_REG(c2,r5)","r1=R20;r2=R51;r3=R21;r4=R37;r5=R50;r6=R35;c1=int:53;c2=label@896","_typedformat",767
364,2,1,1,7,candidate,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | NOT_REG_REG(r5,r6) | BRF_ID_REG(c1,r5)","r1=R20;r2=R36;r3=R21;r4=R31;r5=R60;r6=R64;c1=label@1104","_typedformat",1088
365,2,1,1,7,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2) | STRLEN_REG_REG(r5,r1)","r1=R47;r2=R20;r3=R56;c1=string@28856;r4=R58;c2=int:48;r5=R48","_typedformat",784
366,2,1,1,6,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c1) | LOAD_REG_STRING(r5,c1)","r1=R23;r2=R28;r3=R14;c1=string@28856;r4=R5;r5=R0","_typedformat",169
367,2,1,1,5,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | NUMSCI_INT_INT_INT(c3,c4,c4) | RET_REG(r1)","r1=R0;c1=int:4;c2=string@37;c3=int:18;c4=int:1","stem",0
368,2,1,1,6,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | SCOPY_REG_REG(r2,r1)","c1=int:1;c2=int:2;c3=label@15;r1=R62;c4=int:512;r2=R28","_typedformat",2
369,2,1,1,6,candidate,"SETNUMFUZ_INT(c1) | SETNUMCAS_INT(c2) | SETNUMSTD_INT(c3) | BRTPANDT_ID_REG_INT(c4,r1,c5)","c1=int:0;c2=int:1;c3=int:2;c4=label@15;r1=R62;c5=int:512","_typedformat",0
370,2,1,1,5,candidate,"SETNUMFUZ_INT(c1) | SETNUMSTD_INT(c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | LOAD_REG_INT(r1,c1)","c1=int:0;c2=int:2;c3=label@14;r1=R27;c4=int:256","floatformat",0
371,2,1,1,5,candidate,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_INT(r1,c4) | SETTP_REG_INT(r1,c4)","c1=int:2;c2=label@14;r1=R27;c3=int:256;c4=int:0","floatformat",2
372,2,1,1,6,candidate,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | SCOPY_REG_REG(r2,r1) | BR_ID(c4)","c1=int:2;c2=label@15;r1=R62;c3=int:512;r2=R28;c4=label@18","_typedformat",4
373,2,1,1,7,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | IADD_REG_REG_INT(r2,r4,c1) | ISUB_REG_REG_REG(r5,r6,r2)","r1=R23;r2=R40;r3=R5;r4=R33;c1=int:1;r5=R1;r6=R24","_typedformat",391
374,2,1,1,7,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r5,r6) | ICOPY_REG_REG(r7,r5)","r1=R23;r2=R40;r3=R0;r4=R1;r5=R6;r6=R33;r7=R31","_typedformat",416
375,2,1,1,5,candidate,"SETTP_REG_INT(r1,c1) | BRTPANDT_ID_REG_INT(c2,r2,c3) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r2,c1)","r1=R29;c1=int:0;c2=label@44;r2=R30;c3=int:256","floatformat",31
376,2,1,1,9,candidate,"SETTP_REG_INT(r1,c1) | GETANDTP_REG_REG_INT(r2,r3,c2) | GETANDTP_REG_REG_INT(r4,r5,c2) | GETANDTP_REG_REG_INT(r6,r7,c2)","r1=R30;c1=int:0;r2=R3;r3=R27;c2=int:256;r4=R5;r5=R28;r6=R7;r7=R29","floatformat",41
377,2,1,1,8,candidate,"STRCHAR_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r3) | LOAD_REG_STRING(r5,c1) | IGT_REG_REG_INT(r6,r3,c2)","r1=R35;r2=R20;r3=R40;r4=R37;r5=R51;c1=string@28856;r6=R50;c2=int:0","_typedformat",740
378,2,1,1,7,candidate,"STRLEN_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r1,c1) | IGTE_REG_REG_INT(r4,r3,c2) | BRF_ID_REG(c3,r4)","r1=R48;r2=R47;r3=R55;c1=int:1;r4=R59;c2=int:0;c3=label@826","_typedformat",793
379,2,1,1,7,candidate,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISUB_REG_INT_REG(r4,c2,r3) | POSCHAR_REG_REG_REG(r4,r2,r5)","r1=R27;r2=R28;r3=R47;c1=int:1;r4=R11;c2=int:0;r5=R43","_typedformat",220
380,2,1,1,7,candidate,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRCHAR_REG_REG_REG(r4,r2,r3) | IEQ_REG_REG_REG(r5,r4,r6)","r1=R24;r2=R23;r3=R40;c1=int:0;r4=R10;r5=R48;r6=R25","_typedformat",296
381,2,1,1,9,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r3,c1) | ISUB_REG_REG_REG(r5,r6,r4) | LOAD_REG_STRING(r7,c2)","r1=R5;r2=R23;r3=R33;r4=R40;c1=int:1;r5=R1;r6=R24;r7=R0;c2=string@28856","_typedformat",394
382,2,1,1,8,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r5) | ICOPY_REG_REG(r6,r4) | BRT_ID_REG(c1,r7)","r1=R0;r2=R23;r3=R1;r4=R6;r5=R33;r6=R31;c1=label@439;r7=R68","_typedformat",419
383,2,1,1,7,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r2,r1) | ICOPY_REG_REG(r4,r3) | IGTE_REG_REG_INT(r5,r6,c1)","r1=R51;r2=R20;r3=R37;r4=R21;r5=R50;r6=R35;c1=int:53","_typedformat",763
384,2,1,1,6,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r2,r1) | ICOPY_REG_REG(r4,r3) | NOT_REG_REG(r5,r6)","r1=R36;r2=R20;r3=R31;r4=R21;r5=R60;r6=R64","_typedformat",1084
385,2,1,1,19,candidate,"SWAPN_REG_REG_REG_REG_REG_REG_REG_REG(r1,r2,r3,r4,r5,r6,r7,r8) | SWAPN_REG_REG_REG_REG_REG_REG_REG_REG(r9,r10,r11,r12,r13,r14,r15,r16) | SWAP_REG_REG(r17,r18) | RET_REG(r19)","r1=R1;r2=R15;r3=R27;r4=R16;r5=R3;r6=R17;r7=R28;r8=R18;r9=R5;r10=R19;r11=R29;r12=R20;r13=R7;r14=R21;r15=R30;r16=R22;r17=R9;r18=R23;r19=R24","floatformat",166
386,1,1,1,7,candidate,"APPENDCHAR_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | ICOPY_REG_REG(r4,r5) | SETSTRPOS_REG_REG(r6,r4)","r1=R0;r2=R32;r3=R59;c1=string@28856;r4=R40;r5=R31;r6=R20","_typedformat",1049
387,1,1,1,8,candidate,"APPEND_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | IGT_REG_REG_INT(r4,r5,c2) | BRF_ID_REG(c3,r4)","r1=R0;r2=R59;r3=R36;c1=string@28856;r4=R60;r5=R31;c2=int:0;c3=label@1088","_typedformat",1065
388,1,1,1,6,candidate,"APPEND_REG_REG(r1,r2) | SAY_REG(r1) | FDIV_REG_REG_FLOAT(r1,r3,c1) | FSUB_REG_REG_REG(r4,r1,r5)","r1=R104;r2=R18;r3=R12;c1=float@19848;r4=R24;r5=R21","benchmark_rexxcps_levelb_opt",1601
389,1,1,1,4,candidate,"APPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | SAY_REG(r1)","r1=R32;r2=R23;c1=string@12112;c2=string@2264","benchmark_rexxcps_levelb_opt",221
390,1,1,1,5,candidate,"APPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | SCONCAT_REG_REG_STRING(r1,r1,c3)","r1=R104;r2=R20;c1=string@12112;c2=string@2264;c3=string@95808","benchmark_rexxcps_levelb_opt",1584
391,1,1,1,8,candidate,"BGE_ID_REG_INT(c1,r1,c2) | SAY_STRING(c3) | LOAD_REG_INT(r2,c4) | CALL_REG_FUNC_REG(r3,c5,r2)","c1=label@240;r1=R20;c2=int:100;c3=string@12784;r2=R32;c4=int:0;r3=R4;c5=func@13184","benchmark_rexxcps_levelb_opt",234
392,1,1,1,7,candidate,"BLE_ID_REG_INT(c1,r1,c2) | PADSTR_REG_REG_REG(r2,r3,r1) | SCOPY_REG_REG(r4,r2) | BR_ID(c3)","c1=label@885;r1=R54;c2=int:0;r2=R56;r3=R58;r4=R60;c3=label@890","_typedformat",877
393,1,1,1,8,candidate,"BRF_ID_REG(c1,r1) | APPENDCHAR_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c2) | ICOPY_REG_REG(r5,r6)","c1=label@1068;r1=R60;r2=R0;r3=R32;r4=R59;c2=string@28856;r5=R40;r6=R31","_typedformat",1046
394,1,1,1,7,candidate,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | INE_REG_REG_INT(r2,r2,c3) | BRF_ID_REG(c4,r2)","c1=label@140;r1=R14;r2=R11;r3=R17;c2=int:0;c3=int:2;c4=label@58","benchmark_rexxcps_levelb_opt",32
395,1,1,1,8,candidate,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r3,c2) | SETSTRPOS_REG_REG(r4,r2) | SUBSTRING_REG_REG_REG(r5,r4,r6)","c1=label@267;r1=R32;r2=R22;r3=R16;c2=int:1;r4=R7;r5=R23;r6=R24","floattrunc",250
396,1,1,1,7,candidate,"BRF_ID_REG(c1,r1) | ICOPY_REG_REG(r2,r3) | SETSTRPOS_REG_REG(r4,r2) | SUBSTRING_REG_REG_REG(r5,r4,r6)","c1=label@238;r1=R32;r2=R22;r3=R21;r4=R7;r5=R5;r6=R17","floattrunc",225
397,1,1,1,6,candidate,"BRF_ID_REG(c1,r1) | ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1) | IEQ_REG_REG_REG(r1,r4,r5)","c1=label@191;r1=R16;r2=R6;r3=R5;r4=R13;r5=R11","verify",184
398,1,1,1,6,candidate,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5) | RET_REG(r4)","c1=label@117;r1=R11;r2=R8;r3=R0;r4=R7;r5=R10","left",105
399,1,1,1,8,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c3) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5)","c1=label@19;r1=R36;c2=int:256;c3=int:0;r2=R0;r3=R1;r4=R2;r5=R3","floattrunc",9
400,1,1,1,9,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c4) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5)","c1=label@41;r1=R22;c2=int:256;c3=int:1;c4=int:0;r2=R1;r3=R3;r4=R5;r5=R6","verify",31
401,1,1,1,6,candidate,"BRT_ID_REG(c1,r1) | IEQ_REG_REG_INT(r1,r2,c2) | BRF_ID_REG(c3,r1) | BR_ID(c4)","c1=label@1463;r1=R95;r2=R34;c2=int:2;c3=label@1468;c4=label@1511","benchmark_rexxcps_levelb_opt",1456
402,1,1,1,9,candidate,"BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | POSCHAR_REG_REG_REG(r5,r6,r2) | IGTE_REG_REG_INT(r7,r5,c2)","c1=label@210;r1=R15;r2=R7;r3=R19;r4=R12;r5=R6;r6=R20;r7=R16;c2=int:0","verify",169
403,1,1,1,6,candidate,"CONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | BGE_ID_REG_INT(c2,r2,c3) | SAY_STRING(c4)","r1=R32;c1=string@2264;c2=label@240;r2=R20;c3=int:100;c4=string@12784","benchmark_rexxcps_levelb_opt",228
404,1,1,1,4,candidate,"CONCAT_REG_REG_STRING(r1,r1,c1) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2)","r1=R104;c1=string@2264;c2=string@95808;r2=R18","benchmark_rexxcps_levelb_opt",1591
405,1,1,1,8,candidate,"CONCAT_REG_REG_STRING(r1,r2,c1) | FLT_REG_REG_FLOAT(r3,r4,c2) | STRLEN_REG_REG(r5,r1) | BRF_ID_REG(c3,r3)","r1=R7;r2=R0;c1=string@28856;r3=R11;r4=R12;c2=float@458920;r5=R1;c3=label@172","floattrunc",153
406,1,1,1,7,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | GETATTRS_REG_REG_INT(r3,r4,c3) | ITOS_REG(r3)","r1=R32;c1=string@11312;r2=R19;c2=string@11456;r3=R29;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",198
407,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | APPEND_REG_REG(r1,r3)","r1=R104;c1=string@94968;r2=R19;c2=string@11824;r3=R23","benchmark_rexxcps_levelb_opt",1565
408,1,1,1,5,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISETATTR1_REG_INT_REG(r1,c2,r3) | LOAD_REG_INT(r3,c1)","r1=R22;r2=R1;r3=R0;c1=int:0;c2=int:16","trace",11773
409,1,1,1,6,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LINKATTR1_REG_REG_INT(r4,r1,c2) | SCOPY_REG_REG(r4,r3)","r1=R3;r2=R22;r3=R0;c1=string@28856;r4=R2;c2=int:18","trace",11790
410,1,1,1,6,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | SETTP_REG_INT(r1,c2) | SETTP_REG_INT(r3,c3)","r1=R22;r2=R3;r3=R6;c1=string@1505272;c2=int:256;c3=int:768","trace",11831
411,1,1,1,6,candidate,"FCOPY_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r3,c3)","r1=R12;r2=R35;c1=label@19;r3=R36;c2=int:256;c3=int:0","floattrunc",6
412,1,1,1,9,candidate,"FDIV_REG_FLOAT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | LOADSETTP2_REG_INT_REG_INT(r4,c3,r5,c2) | SETTP_REG_INT(r3,c4)","r1=R100;c1=float@99880;r2=R27;r3=R102;c2=int:0;r4=R99;c3=int:5;r5=R101;c4=int:256","benchmark_rexxcps_levelb_opt",1692
413,1,1,1,7,candidate,"FDIV_REG_REG_FLOAT(r1,r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | IGT_REG_REG_REG(r4,r2,r3)","r1=R21;c1=float@19848;r2=R34;c2=int:1;r3=R33;c3=int:2;r4=R32","benchmark_rexxcps_levelb_opt",326
414,1,1,1,7,candidate,"FDIV_REG_REG_FLOAT(r1,r2,c1) | FSUB_REG_REG_REG(r3,r1,r4) | ITOF_REG_REG(r1,r5) | FDIV_REG_REG_REG(r6,r3,r1)","r1=R104;r2=R12;c1=float@19848;r3=R24;r4=R21;r5=R20;r6=R27","benchmark_rexxcps_levelb_opt",1606
415,1,1,1,10,candidate,"FDIV_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | LOAD_REG_INT(r5,c2) | LOADSETTP2_REG_INT_REG_INT(r6,c3,r4,c4)","r1=R27;r2=R24;r3=R104;r4=R102;c1=string@8888;r5=R103;c2=int:1;r6=R101;c3=int:3;c4=int:256","benchmark_rexxcps_levelb_opt",1617
416,1,1,1,7,candidate,"FEXTR_REG_REG_REG(r1,r2,r3) | SEQ_REG_REG_STRING(r4,r1,c1) | BRT_ID_REG(c2,r4) | SEQ_REG_REG_STRING(r4,r1,c3)","r1=R0;r2=R6;r3=R12;r4=R27;c1=string@961040;c2=label@91;c3=string@961080","floattrunc",76
417,1,1,1,9,candidate,"FNDBLNK_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_REG(r4,r5,r6) | BRF_ID_REG(c1,r4) | ILT_REG_REG_INT(r7,r1,c2)","r1=R5;r2=R3;r3=R7;r4=R10;r5=R0;r6=R14;c1=label@116;r7=R11;c2=int:0","word",82
418,1,1,1,7,candidate,"FSUB_REG_REG_REG(r1,r2,r3) | ITOF_REG_REG(r2,r4) | FDIV_REG_REG_REG(r5,r1,r2) | LOAD_REG_STRING(r6,c1)","r1=R24;r2=R104;r3=R21;r4=R20;r5=R27;r6=R102;c1=string@8888","benchmark_rexxcps_levelb_opt",1610
419,1,1,1,5,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | GETATTRS_REG_REG_INT(r3,r2,c1)","r1=R14;r2=R17;c1=int:0;c2=label@140;r3=R11","benchmark_rexxcps_levelb_opt",24
420,1,1,1,5,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | ITOS_REG(r1) | APPEND_REG_REG(r3,r1) | SCONCAT_REG_REG_STRING(r3,r3,c2)","r1=R29;r2=R17;c1=int:0;r3=R32;c2=string@11824","benchmark_rexxcps_levelb_opt",206
421,1,1,1,8,candidate,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4) | IEQ_REG_REG_REG(r5,r1,r6) | BRF_ID_REG(c2,r5)","r1=R0;c1=int:1;r2=R5;r3=R3;r4=R7;r5=R10;r6=R14;c2=label@116","word",78
422,1,1,1,6,candidate,"IADD_REG_REG_INT(r1,r1,c1) | IMULT_REG_REG_REG(r2,r1,r2) | LOAD_REG_INT(r3,c1) | BCTP_ID_REG(c2,r4)","r1=R98;c1=int:1;r2=R20;r3=R18;c2=label@336;r4=R34","benchmark_rexxcps_levelb_opt",1497
423,1,1,1,7,candidate,"IADD_REG_REG_INT(r1,r2,c1) | SETSTRPOS_REG_REG(r3,r1) | SUBSTRING_REG_REG_REG(r4,r3,r5) | APPEND_REG_REG(r6,r4)","r1=R22;r2=R16;c1=int:1;r3=R7;r4=R23;r5=R24;r6=R5","floattrunc",253
424,1,1,1,8,candidate,"ICOPY_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | LOAD_REG_STRING(r4,c3) | SETTP_REG_INT(r4,c4)","r1=R10;r2=R14;c1=label@31;r3=R15;c2=int:256;r4=R1;c3=string@314664;c4=int:0","left",16
425,1,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1) | CALL_REG_FUNC_REG(r5,c2,r4)","r1=R23;r2=R20;r3=R18;c1=int:0;r4=R32;r5=R1;c2=func@9064","benchmark_rexxcps_levelb_opt",159
426,1,1,1,6,candidate,"ICOPY_REG_REG(r1,r2) | SETSTRPOS_REG_REG(r3,r1) | SUBSTRING_REG_REG_REG(r4,r3,r5) | APPEND_REG_REG(r6,r4)","r1=R40;r2=R31;r3=R20;r4=R59;r5=R2;r6=R0","_typedformat",1055
427,1,1,1,8,candidate,"ICOPY_REG_REG(r1,r2) | SETSTRPOS_REG_REG(r3,r1) | SUBSTRING_REG_REG_REG(r4,r3,r5) | ISUB_REG_REG_REG(r6,r7,r8)","r1=R22;r2=R21;r3=R7;r4=R5;r5=R17;r6=R32;r7=R1;r8=R16","floattrunc",228
428,1,1,1,6,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1) | IGT_REG_REG_REG(r1,r3,r2) | BRF_ID_REG(c3,r1)","r1=R13;r2=R8;c1=int:0;c2=label@135;r3=R22;c3=label@140","verify",124
429,1,1,1,8,candidate,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ILT_REG_REG_INT(r4,r5,c2) | BRF_ID_REG(c3,r4)","r1=R10;r2=R0;r3=R14;c1=label@116;r4=R11;r5=R5;c2=int:0;c3=label@103","word",86
430,1,1,1,6,candidate,"IGETUNLINK_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | ILT_REG_REG_INT(r2,r1,c2) | BRF_ID_REG(c3,r2)","r1=R20;r2=R32;r3=R19;c1=string@6552;c2=int:1;c3=label@159","benchmark_rexxcps_levelb_opt",134
431,1,1,1,6,candidate,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1)","r1=R16;r2=R6;c1=int:0;c2=label@191;r3=R5;r4=R13","verify",180
432,1,1,1,8,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | APPENDCHAR_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c3)","r1=R60;r2=R2;c1=int:0;c2=label@1068;r3=R0;r4=R32;r5=R59;c3=string@28856","_typedformat",1042
433,1,1,1,8,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r3,r4,c3) | SETSTRPOS_REG_REG(r5,r3)","r1=R32;r2=R24;c1=int:0;c2=label@267;r3=R22;r4=R16;c3=int:1;r5=R7","floattrunc",246
434,1,1,1,7,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ICOPY_REG_REG(r3,r4) | SETSTRPOS_REG_REG(r5,r3)","r1=R32;r2=R17;c1=int:0;c2=label@238;r3=R22;r4=R21;r5=R7","floattrunc",221
435,1,1,1,8,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r4,r5,r2) | POSCHAR_REG_REG_REG(r6,r7,r4)","r1=R15;r2=R12;r3=R14;c1=label@210;r4=R7;r5=R19;r6=R6;r7=R20","verify",165
436,1,1,1,7,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | LOAD_REG_INT(r4,c2) | SETSTRPOS_REG_REG(r5,r4)","r1=R31;r2=R3;r3=R4;c1=label@311;r4=R22;c2=int:0;r5=R5","floattrunc",289
437,1,1,1,6,candidate,"ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1) | IEQ_REG_REG_REG(r1,r4,r5) | BRF_ID_REG(c1,r1)","r1=R16;r2=R6;r3=R5;r4=R13;r5=R11;c1=label@207","verify",187
438,1,1,1,6,candidate,"INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | GETATTRS_REG_REG_INT(r2,r3,c1) | INE_REG_REG_INT(r2,r2,c3)","r1=R14;c1=int:0;c2=label@140;r2=R11;r3=R17;c3=int:2","benchmark_rexxcps_levelb_opt",28
439,1,1,1,7,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | COPY_REG_REG(r3,r1) | LOAD_REG_STRING(r2,c2) | LINKATTR1_REG_REG_INT(r4,r3,c3)","r1=R22;c1=int:3;r2=R0;r3=R3;c2=string@28856;r4=R2;c3=int:18","trace",11786
440,1,1,1,7,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | COPY_REG_REG(r3,r1) | LOAD_REG_STRING(r4,c2) | SETTP_REG_INT(r3,c3)","r1=R3;c1=int:21;r2=R0;r3=R22;r4=R6;c2=string@1505272;c3=int:256","trace",11827
441,1,1,1,6,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r2,c2) | ISETATTR1_REG_INT_REG(r1,c3,r2) | COPY_REG_REG(r3,r1)","r1=R22;c1=int:16;r2=R0;c2=int:0;c3=int:3;r3=R3","trace",11779
442,1,1,1,7,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | BLE_ID_REG_INT(c2,r1,c3) | PADSTR_REG_REG_REG(r3,r4,r1) | SCOPY_REG_REG(r2,r3)","r1=R54;r2=R60;c1=int:1;c2=label@885;c3=int:0;r3=R56;r4=R58","_typedformat",873
443,1,1,1,7,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_INT(r2,r1,c2) | BRF_ID_REG(c3,r2) | IADD_REG_REG_INT(r3,r4,c1)","r1=R24;r2=R32;c1=int:1;c2=int:0;c3=label@267;r3=R22;r4=R16","floattrunc",242
